trip_id,driver_id,vehicle_id,source,destination,distance_km,load_kg,route,weather,traffic,fuel_used_l,co2_kg,fuel_cost,trip_date
T001169,D0004,V0089,Mandya,Bengaluru,249.0,916,Shortest,Cloudy,Medium,24.35,3.59,219.15,2026-02-18 17:00:00
T001170,D0161,V0050,Mangaluru,Tumakuru,301.7,5770,Eco,Rain,Low,22.52,41.77,1689.0,2026-02-18 18:00:00
T001171,D0433,V0047,Mysuru,Mangaluru,252.5,8312,Fastest,Rain,Low,36.27,5.56,326.43,2026-02-18 19:00:00
T001172,D0334,V0126,Mandya,Tumakuru,54.1,7478,Shortest,Fog,Medium,4.72,9.09,354.0,2026-02-18 20:00:00
T001173,D0192,V0045,Mysuru,Hassan,108.5,2196,Eco,Cloudy,Low,11.52,22.32,864.0,2026-02-18 21:00:00
T001174,D0204,V0069,Bengaluru,Mysuru,349.0,8617,Fastest,Cloudy,High,75.1,142.8,5632.5,2026-02-18 22:00:00
T001175,D0006,V0009,Hassan,Tumakuru,312.7,5271,Shortest,Rain,High,30.99,72.7,3284.94,2026-02-18 23:00:00
T001176,D0222,V0062,Mysuru,Belagavi,286.8,9596,Fastest,Rain,Medium,23.69,3.43,213.21,2026-02-19 00:00:00
T001177,D0358,V0155,Mangaluru,Tumakuru,260.4,4087,Shortest,Rain,Low,41.98,98.65,4449.88,2026-02-19 01:00:00
T001178,D0065,V0111,Hubballi,Mysuru,134.9,7377,Eco,Fog,Low,19.02,44.09,2016.12,2026-02-19 02:00:00
T001179,D0371,V0001,Tumakuru,Mangaluru,267.1,8784,Shortest,Clear,Medium,56.3,108.31,4222.5,2026-02-19 03:00:00
T001180,D0024,V0043,Bengaluru,Hubballi,255.9,3550,Fastest,Cloudy,High,22.86,43.76,1714.5,2026-02-19 04:00:00
T001181,D0106,V0045,Hassan,Mysuru,316.6,607,Fastest,Cloudy,Low,31.2,58.11,2340.0,2026-02-19 05:00:00
T001182,D0438,V0104,Hassan,Mandya,113.6,8762,Shortest,Clear,Low,11.87,1.73,106.83,2026-02-19 06:00:00
T001183,D0416,V0138,Hassan,Tumakuru,323.3,936,Eco,Cloudy,Low,44.78,6.62,403.02,2026-02-19 07:00:00
T001184,D0465,V0157,Bengaluru,Tumakuru,277.4,2693,Fastest,Fog,Medium,25.05,3.8,225.45,2026-02-19 08:00:00
T001185,D0048,V0145,Mandya,Bengaluru,319.1,3828,Eco,Rain,High,46.69,126.86,4435.55,2026-02-19 09:00:00
T001186,D0243,V0082,Belagavi,Mandya,96.6,2976,Shortest,Fog,Medium,11.08,28.88,1052.6,2026-02-19 10:00:00
T001187,D0293,V0152,Hubballi,Bengaluru,168.0,3094,Shortest,Clear,Low,13.47,25.09,1010.25,2026-02-19 11:00:00
T001188,D0049,V0070,Mangaluru,Hubballi,96.0,3938,Shortest,Clear,Medium,21.56,40.37,1617.0,2026-02-19 12:00:00
T001189,D0355,V0190,Belagavi,Mangaluru,66.1,4617,Fastest,Cloudy,Medium,5.65,15.03,536.75,2026-02-19 13:00:00
T001190,D0022,V0111,Mandya,Hubballi,326.1,8572,Shortest,Fog,Medium,50.27,112.96,5328.62,2026-02-19 14:00:00
T001191,D0141,V0015,Bengaluru,Mandya,132.3,9015,Eco,Rain,Medium,32.91,60.75,2468.25,2026-02-19 15:00:00
T001192,D0247,V0033,Belagavi,Mysuru,153.5,3257,Eco,Rain,Medium,17.75,2.62,159.75,2026-02-19 16:00:00
T001193,D0094,V0091,Mandya,Mysuru,80.6,7147,Fastest,Clear,High,8.99,1.35,80.91,2026-02-19 17:00:00
T001194,D0292,V0147,Mandya,Belagavi,73.6,3367,Shortest,Clear,Medium,13.83,25.66,1037.25,2026-02-19 18:00:00
T001195,D0185,V0111,Bengaluru,Hassan,323.1,3681,Fastest,Clear,High,47.97,110.55,5084.82,2026-02-19 19:00:00
T001196,D0083,V0077,Hassan,Mysuru,142.3,8096,Fastest,Cloudy,Low,12.28,23.83,921.0,2026-02-19 20:00:00
T001197,D0243,V0112,Bengaluru,Hassan,152.0,2626,Eco,Fog,Low,9.9,1.45,89.1,2026-02-19 21:00:00
T001198,D0345,V0029,Tumakuru,Hassan,49.7,3868,Fastest,Cloudy,Low,3.31,0.49,29.79,2026-02-19 22:00:00
T001199,D0469,V0192,Hassan,Hubballi,52.7,3721,Eco,Rain,Low,4.39,0.67,39.51,2026-02-19 23:00:00
T001200,D0451,V0110,Hassan,Belagavi,102.8,1638,Eco,Clear,Medium,11.64,30.93,1105.8,2026-02-20 00:00:00
T001201,D0287,V0057,Hassan,Mysuru,118.9,7795,Eco,Cloudy,Medium,19.59,2.9,176.31,2026-02-20 01:00:00
T001202,D0390,V0003,Hassan,Mangaluru,291.9,3211,Eco,Fog,High,33.7,92.42,3201.5,2026-02-20 02:00:00
T001203,D0362,V0069,Tumakuru,Hubballi,174.3,1535,Shortest,Fog,High,41.17,77.74,3087.75,2026-02-20 03:00:00
T001204,D0400,V0152,Tumakuru,Mysuru,50.2,762,Fastest,Cloudy,Medium,3.86,7.5,289.5,2026-02-20 04:00:00
T001205,D0109,V0118,Hubballi,Mangaluru,51.0,1339,Eco,Rain,Medium,3.53,6.76,264.75,2026-02-20 05:00:00
T001206,D0284,V0018,Belagavi,Mysuru,244.2,6525,Shortest,Cloudy,Medium,19.57,44.9,2074.42,2026-02-20 06:00:00
T001207,D0021,V0179,Mandya,Mangaluru,298.2,7945,Shortest,Rain,Medium,24.15,56.32,2559.9,2026-02-20 07:00:00
T001208,D0261,V0063,Hassan,Hubballi,101.8,3961,Fastest,Fog,High,11.06,1.67,99.54,2026-02-20 08:00:00
T001209,D0211,V0122,Mysuru,Mangaluru,327.9,9914,Shortest,Cloudy,Medium,42.04,114.97,3993.8,2026-02-20 09:00:00
T001210,D0385,V0053,Mangaluru,Hubballi,217.3,9882,Eco,Fog,Medium,25.31,3.75,227.79,2026-02-20 10:00:00
T001211,D0327,V0078,Mangaluru,Belagavi,348.1,9855,Fastest,Clear,High,36.4,69.22,2730.0,2026-02-20 11:00:00
T001212,D0096,V0016,Hubballi,Mangaluru,258.7,1642,Eco,Fog,Low,45.57,6.83,410.13,2026-02-20 12:00:00
T001213,D0062,V0144,Mysuru,Hubballi,348.4,3021,Eco,Cloudy,Medium,44.57,121.13,4234.15,2026-02-20 13:00:00
T001214,D0016,V0053,Tumakuru,Mangaluru,106.6,9274,Shortest,Rain,Low,10.36,1.52,93.24,2026-02-20 14:00:00
T001215,D0014,V0098,Bengaluru,Mysuru,113.2,3443,Fastest,Fog,Medium,9.24,21.78,979.44,2026-02-20 15:00:00
T001216,D0348,V0190,Tumakuru,Hubballi,279.5,1734,Eco,Cloudy,High,23.55,63.7,2237.25,2026-02-20 16:00:00
T001217,D0195,V0167,Mysuru,Hassan,311.4,4638,Shortest,Clear,Low,48.57,109.24,5148.42,2026-02-20 17:00:00
T001218,D0323,V0077,Mysuru,Tumakuru,38.0,1196,Eco,Cloudy,Medium,2.51,4.88,188.25,2026-02-20 18:00:00
T001219,D0432,V0135,Mandya,Mangaluru,332.1,5845,Fastest,Rain,Medium,44.35,124.17,4213.25,2026-02-20 19:00:00
T001220,D0480,V0152,Belagavi,Mangaluru,111.0,2340,Shortest,Clear,Medium,9.84,19.07,738.0,2026-02-20 20:00:00
T001221,D0030,V0163,Bengaluru,Mangaluru,64.0,3370,Eco,Clear,Medium,6.3,17.37,598.5,2026-02-20 21:00:00
T001222,D0042,V0046,Tumakuru,Mandya,349.4,679,Shortest,Fog,Low,25.77,3.87,231.93,2026-02-20 22:00:00
T001223,D0094,V0142,Mysuru,Mandya,335.8,4862,Shortest,Cloudy,Low,28.89,4.19,260.01,2026-02-20 23:00:00
T001224,D0158,V0011,Mandya,Belagavi,116.9,6266,Eco,Cloudy,High,14.71,26.92,1103.25,2026-02-21 00:00:00
T001225,D0140,V0131,Tumakuru,Hubballi,25.4,9458,Fastest,Fog,High,2.91,7.84,276.45,2026-02-21 01:00:00
T001226,D0207,V0119,Mandya,Mysuru,337.0,9166,Eco,Clear,Medium,29.04,76.91,2758.8,2026-02-21 02:00:00
T001227,D0493,V0106,Bengaluru,Hassan,81.4,9735,Shortest,Cloudy,Low,8.29,1.22,74.61,2026-02-21 03:00:00
T001228,D0469,V0189,Hubballi,Tumakuru,345.1,9481,Fastest,Cloudy,High,76.48,145.13,5736.0,2026-02-21 04:00:00
T001229,D0127,V0066,Mandya,Hassan,322.4,9104,Fastest,Rain,Low,30.52,4.63,274.68,2026-02-21 05:00:00
T001230,D0006,V0008,Hassan,Belagavi,217.8,572,Fastest,Cloudy,Medium,14.36,37.37,1364.2,2026-02-21 06:00:00
T001231,D0446,V0073,Mysuru,Belagavi,120.6,9740,Fastest,Cloudy,Low,10.35,23.69,1097.1,2026-02-21 07:00:00
T001232,D0197,V0077,Mandya,Bengaluru,215.2,3117,Shortest,Rain,High,19.12,37.43,1434.0,2026-02-21 08:00:00
T001233,D0220,V0156,Mangaluru,Belagavi,96.6,2176,Shortest,Fog,Medium,6.96,15.73,737.76,2026-02-21 09:00:00
T001234,D0479,V0001,Mandya,Bengaluru,48.1,7849,Shortest,Cloudy,High,11.6,22.42,870.0,2026-02-21 10:00:00
T001235,D0132,V0031,Tumakuru,Belagavi,299.4,3176,Eco,Rain,Medium,22.2,58.92,2109.0,2026-02-21 11:00:00
T001236,D0032,V0058,Belagavi,Hassan,84.8,7365,Fastest,Fog,Medium,13.18,35.71,1252.1,2026-02-21 12:00:00
T001237,D0437,V0080,Hassan,Mysuru,171.7,5006,Eco,Cloudy,Medium,11.82,1.81,106.38,2026-02-21 13:00:00
T001238,D0429,V0121,Mandya,Belagavi,94.4,7275,Eco,Clear,High,10.14,27.58,963.3,2026-02-21 14:00:00
T001239,D0197,V0050,Mandya,Belagavi,197.6,4690,Fastest,Rain,Medium,16.31,31.55,1223.25,2026-02-21 15:00:00
T001240,D0410,V0159,Mysuru,Hassan,315.4,6929,Shortest,Rain,High,45.63,102.98,4836.78,2026-02-21 16:00:00
T001241,D0061,V0139,Hassan,Belagavi,284.4,5026,Fastest,Rain,Medium,61.77,119.98,4632.75,2026-02-21 17:00:00
T001242,D0264,V0096,Hubballi,Hassan,273.8,9412,Shortest,Clear,Low,21.2,55.85,2014.0,2026-02-21 18:00:00
T001243,D0145,V0178,Hubballi,Mandya,72.0,7665,Shortest,Clear,Medium,5.51,10.52,413.25,2026-02-21 19:00:00
T001244,D0250,V0011,Belagavi,Mandya,107.0,8783,Shortest,Clear,Medium,11.05,21.1,828.75,2026-02-21 20:00:00
T001245,D0194,V0026,Tumakuru,Belagavi,93.4,2076,Eco,Cloudy,Medium,6.43,0.97,57.87,2026-02-21 21:00:00
T001246,D0345,V0041,Mysuru,Mangaluru,236.5,2904,Fastest,Fog,High,33.44,77.77,3544.64,2026-02-21 22:00:00
T001247,D0459,V0051,Belagavi,Mangaluru,250.4,1809,Eco,Cloudy,High,54.32,8.01,488.88,2026-02-21 23:00:00
T001248,D0128,V0084,Belagavi,Hubballi,147.9,9940,Eco,Fog,Low,14.11,36.79,1340.45,2026-02-22 00:00:00
T001249,D0170,V0014,Belagavi,Bengaluru,91.3,6944,Fastest,Fog,Low,20.3,47.71,2151.8,2026-02-22 01:00:00
T001250,D0441,V0056,Hubballi,Mandya,296.3,1217,Shortest,Clear,Low,26.67,71.74,2533.65,2026-02-22 02:00:00
T001251,D0292,V0120,Tumakuru,Mandya,72.2,6507,Fastest,Fog,Medium,7.46,20.45,708.7,2026-02-22 03:00:00
T001252,D0416,V0070,Mangaluru,Belagavi,332.7,2745,Fastest,Rain,Medium,86.79,164.75,6509.25,2026-02-22 04:00:00
T001253,D0323,V0090,Bengaluru,Hubballi,205.1,9173,Fastest,Fog,Medium,17.33,38.91,1836.98,2026-02-22 05:00:00
T001254,D0359,V0105,Mangaluru,Mysuru,60.7,6724,Fastest,Clear,Medium,4.89,0.75,44.01,2026-02-22 06:00:00
T001255,D0068,V0051,Belagavi,Hubballi,231.3,6288,Fastest,Fog,Low,52.94,7.88,476.46,2026-02-22 07:00:00
T001256,D0178,V0135,Mysuru,Tumakuru,184.0,7709,Shortest,Fog,Low,25.15,67.86,2389.25,2026-02-22 08:00:00
T001257,D0050,V0175,Bengaluru,Hubballi,143.9,5740,Shortest,Rain,Low,13.91,2.06,125.19,2026-02-22 09:00:00
T001258,D0110,V0110,Hubballi,Hassan,338.3,5908,Eco,Fog,High,60.81,168.33,5776.95,2026-02-22 10:00:00
T001259,D0396,V0048,Hubballi,Tumakuru,335.1,4479,Shortest,Fog,Low,31.19,58.22,2339.25,2026-02-22 11:00:00
T001260,D0112,V0049,Mandya,Mysuru,28.4,2853,Shortest,Fog,Low,3.42,7.85,362.52,2026-02-22 12:00:00
T001261,D0193,V0159,Mandya,Hassan,99.2,3561,Eco,Fog,Medium,12.44,28.8,1318.64,2026-02-22 13:00:00
T001262,D0001,V0017,Hassan,Hubballi,80.2,7435,Shortest,Rain,High,11.07,25.01,1173.42,2026-02-22 14:00:00
T001263,D0442,V0022,Mandya,Mangaluru,23.0,5878,Eco,Rain,Medium,2.44,6.58,231.8,2026-02-22 15:00:00
T001264,D0110,V0173,Mysuru,Bengaluru,21.2,3035,Fastest,Rain,Low,2.48,4.86,186.0,2026-02-22 16:00:00
T001265,D0206,V0077,Hassan,Bengaluru,156.7,8333,Fastest,Clear,Medium,13.2,24.83,990.0,2026-02-22 17:00:00
T001266,D0373,V0010,Mandya,Mangaluru,186.1,8248,Shortest,Rain,Low,24.26,3.67,218.34,2026-02-22 18:00:00
T001267,D0426,V0041,Mandya,Tumakuru,169.6,725,Fastest,Clear,Medium,16.98,37.07,1799.88,2026-02-22 19:00:00
T001268,D0301,V0054,Mysuru,Hassan,209.3,2211,Shortest,Fog,High,23.71,45.01,1778.25,2026-02-22 20:00:00
T001269,D0008,V0073,Hubballi,Bengaluru,214.5,3900,Fastest,Rain,Medium,20.77,47.68,2201.62,2026-02-22 21:00:00
T001270,D0444,V0027,Mysuru,Mandya,53.3,5899,Shortest,Clear,High,7.19,1.06,64.71,2026-02-22 22:00:00
T001271,D0154,V0045,Mandya,Mysuru,320.2,3147,Eco,Rain,Medium,43.1,83.66,3232.5,2026-02-22 23:00:00
T001272,D0169,V0169,Mandya,Mysuru,168.6,9456,Eco,Fog,Low,15.79,2.35,142.11,2026-02-23 00:00:00
T001273,D0013,V0193,Mangaluru,Hassan,121.0,5817,Shortest,Rain,Medium,10.19,27.21,968.05,2026-02-23 01:00:00
T001274,D0031,V0147,Belagavi,Mysuru,86.4,2805,Eco,Clear,High,17.95,33.85,1346.25,2026-02-23 02:00:00
T001275,D0168,V0193,Hubballi,Mandya,129.1,6373,Eco,Fog,Medium,11.49,29.61,1091.55,2026-02-23 03:00:00
T001276,D0350,V0015,Belagavi,Mandya,191.9,6355,Fastest,Cloudy,Medium,40.36,74.95,3027.0,2026-02-23 04:00:00
T001277,D0271,V0105,Belagavi,Mandya,21.6,9255,Eco,Cloudy,Low,1.67,0.26,15.03,2026-02-23 05:00:00
T001278,D0470,V0055,Hubballi,Mysuru,35.0,8899,Shortest,Rain,Low,5.85,15.02,555.75,2026-02-23 06:00:00
T001279,D0395,V0111,Tumakuru,Hubballi,42.8,1584,Shortest,Clear,High,5.82,13.24,616.92,2026-02-23 07:00:00
T001280,D0163,V0011,Mysuru,Mandya,139.7,8102,Fastest,Clear,Medium,14.61,27.54,1095.75,2026-02-23 08:00:00
T001281,D0425,V0161,Hassan,Mangaluru,102.9,9486,Fastest,Rain,High,15.0,29.49,1125.0,2026-02-23 09:00:00
T001282,D0267,V0072,Bengaluru,Belagavi,97.0,787,Eco,Cloudy,Medium,7.38,17.31,782.28,2026-02-23 10:00:00
T001283,D0159,V0018,Hubballi,Hassan,139.6,8912,Eco,Clear,High,11.51,26.29,1220.06,2026-02-23 11:00:00
T001284,D0264,V0071,Mandya,Belagavi,220.1,2237,Shortest,Fog,High,22.91,44.66,1718.25,2026-02-23 12:00:00
T001285,D0430,V0124,Hubballi,Mangaluru,225.5,5292,Shortest,Fog,Medium,43.89,82.16,3291.75,2026-02-23 13:00:00
T001286,D0277,V0129,Mysuru,Hassan,50.4,2950,Eco,Clear,Medium,6.1,11.82,457.5,2026-02-23 14:00:00
T001287,D0074,V0057,Bengaluru,Tumakuru,326.2,8262,Fastest,Fog,High,68.82,10.04,619.38,2026-02-23 15:00:00
T001288,D0422,V0070,Bengaluru,Mysuru,253.8,9382,Shortest,Fog,Medium,66.03,128.15,4952.25,2026-02-23 16:00:00
T001289,D0104,V0152,Mysuru,Hubballi,281.1,9098,Fastest,Rain,Medium,29.77,56.1,2232.75,2026-02-23 17:00:00
T001290,D0298,V0078,Mysuru,Hassan,212.5,6555,Shortest,Clear,High,21.0,39.08,1575.0,2026-02-23 18:00:00
T001291,D0351,V0123,Belagavi,Hassan,87.8,7030,Fastest,Cloudy,Low,5.74,15.32,545.3,2026-02-23 19:00:00
T001292,D0332,V0139,Mysuru,Mangaluru,309.9,9068,Shortest,Cloudy,High,71.99,137.54,5399.25,2026-02-23 20:00:00
T001293,D0025,V0117,Hubballi,Hassan,256.0,2661,Fastest,Clear,Low,27.5,72.97,2612.5,2026-02-23 21:00:00
T001294,D0366,V0081,Hubballi,Mangaluru,120.3,1224,Eco,Clear,Low,8.35,22.63,793.25,2026-02-23 22:00:00
T001295,D0431,V0169,Belagavi,Bengaluru,284.1,4072,Fastest,Clear,Low,19.89,2.95,179.01,2026-02-23 23:00:00
T001296,D0141,V0182,Belagavi,Tumakuru,219.2,5090,Eco,Cloudy,High,44.67,6.78,402.03,2026-02-24 00:00:00
T001297,D0332,V0083,Belagavi,Bengaluru,235.0,1306,Fastest,Cloudy,Low,32.41,62.12,2430.75,2026-02-24 01:00:00
T001298,D0119,V0164,Belagavi,Hubballi,168.6,5457,Shortest,Clear,Low,15.68,2.35,141.12,2026-02-24 02:00:00
T001299,D0222,V0056,Hubballi,Mangaluru,302.6,2707,Shortest,Clear,Low,30.51,81.04,2898.45,2026-02-24 03:00:00
T001300,D0225,V0060,Mangaluru,Hassan,253.1,2211,Shortest,Cloudy,High,26.09,3.93,234.81,2026-02-24 04:00:00
T001301,D0154,V0024,Tumakuru,Hubballi,74.0,6658,Shortest,Cloudy,Low,7.36,14.14,552.0,2026-02-24 05:00:00
T001302,D0131,V0100,Hassan,Mandya,116.2,3394,Shortest,Fog,High,11.04,21.84,828.0,2026-02-24 06:00:00
T001303,D0460,V0043,Mysuru,Tumakuru,41.0,1760,Shortest,Clear,Low,2.79,5.4,209.25,2026-02-24 07:00:00
T001304,D0303,V0066,Tumakuru,Belagavi,110.2,9715,Fastest,Clear,High,11.69,1.79,105.21,2026-02-24 08:00:00
T001305,D0493,V0163,Hassan,Mysuru,274.3,6199,Shortest,Cloudy,Medium,27.59,78.51,2621.05,2026-02-24 09:00:00
T001306,D0212,V0112,Hubballi,Hassan,171.7,1777,Fastest,Fog,Medium,11.36,1.72,102.24,2026-02-24 10:00:00
T001307,D0302,V0140,Mandya,Mysuru,244.4,1149,Fastest,Rain,High,38.91,105.29,3696.45,2026-02-24 11:00:00
T001308,D0077,V0163,Bengaluru,Mysuru,176.5,5487,Eco,Clear,Medium,18.25,49.6,1733.75,2026-02-24 12:00:00
T001309,D0072,V0097,Belagavi,Mandya,301.0,1360,Fastest,Fog,Medium,52.0,117.7,5512.0,2026-02-24 13:00:00
T001310,D0351,V0113,Mangaluru,Mandya,212.3,6654,Eco,Cloudy,Medium,22.13,3.29,199.17,2026-02-24 14:00:00
T001311,D0400,V0074,Mangaluru,Mandya,41.0,4691,Shortest,Cloudy,Medium,3.51,6.6,263.25,2026-02-24 15:00:00
T001312,D0352,V0124,Mysuru,Hassan,325.3,5290,Shortest,Clear,Medium,55.41,106.64,4155.75,2026-02-24 16:00:00
T001313,D0008,V0150,Mangaluru,Mysuru,41.0,5779,Eco,Clear,Medium,3.64,0.54,32.76,2026-02-24 17:00:00
T001314,D0044,V0080,Bengaluru,Mysuru,53.0,3877,Shortest,Fog,Low,3.82,0.57,34.38,2026-02-24 18:00:00
T001315,D0024,V0158,Bengaluru,Tumakuru,283.5,7141,Shortest,Fog,Low,22.98,44.61,1723.5,2026-02-24 19:00:00
T001316,D0474,V0185,Bengaluru,Mandya,305.0,1681,Eco,Cloudy,Low,35.84,84.22,3799.04,2026-02-24 20:00:00
T001317,D0010,V0173,Hubballi,Belagavi,130.6,5848,Fastest,Rain,High,19.56,37.04,1467.0,2026-02-24 21:00:00
T001318,D0049,V0103,Mysuru,Hassan,125.5,7453,Fastest,Cloudy,Low,20.14,53.25,1913.3,2026-02-24 22:00:00
T001319,D0336,V0008,Mandya,Mysuru,239.4,2066,Shortest,Fog,Low,16.54,45.33,1571.3,2026-02-24 23:00:00
T001320,D0194,V0030,Mysuru,Mandya,95.2,4017,Fastest,Cloudy,High,20.01,3.05,180.09,2026-02-25 00:00:00
T001321,D0407,V0002,Hubballi,Mandya,274.9,3338,Eco,Fog,Medium,26.34,58.89,2792.04,2026-02-25 01:00:00
T001322,D0294,V0141,Belagavi,Mangaluru,318.6,6406,Fastest,Rain,High,55.18,104.19,4138.5,2026-02-25 02:00:00
T001323,D0190,V0064,Mangaluru,Tumakuru,299.5,8870,Fastest,Fog,Low,24.78,66.63,2354.1,2026-02-25 03:00:00
T001324,D0223,V0185,Mangaluru,Mysuru,115.2,5706,Shortest,Rain,Medium,14.92,35.0,1581.52,2026-02-25 04:00:00
T001325,D0473,V0152,Mangaluru,Hubballi,102.4,2969,Eco,Fog,Medium,10.73,20.76,804.75,2026-02-25 05:00:00
T001326,D0281,V0085,Hassan,Mandya,109.6,8695,Shortest,Rain,Medium,11.25,26.14,1192.5,2026-02-25 06:00:00
T001327,D0050,V0091,Hassan,Mangaluru,220.8,4179,Shortest,Clear,Medium,20.41,3.1,183.69,2026-02-25 07:00:00
T001328,D0354,V0043,Belagavi,Hubballi,88.7,566,Fastest,Clear,Medium,5.8,11.03,435.0,2026-02-25 08:00:00
T001329,D0204,V0051,Tumakuru,Mangaluru,88.6,5379,Eco,Clear,Medium,19.2,2.84,172.8,2026-02-25 09:00:00
T001330,D0056,V0118,Mangaluru,Belagavi,153.8,2772,Shortest,Cloudy,High,12.01,22.7,900.75,2026-02-25 10:00:00
T001331,D0150,V0146,Mysuru,Hubballi,56.2,8039,Fastest,Fog,High,6.46,0.97,58.14,2026-02-25 11:00:00
T001332,D0403,V0198,Mysuru,Bengaluru,54.6,9858,Fastest,Cloudy,Medium,9.45,21.81,1001.7,2026-02-25 12:00:00
T001333,D0215,V0124,Hassan,Mysuru,109.8,3860,Shortest,Fog,High,24.15,44.15,1811.25,2026-02-25 13:00:00
T001334,D0047,V0027,Hubballi,Hassan,218.2,7061,Fastest,Rain,High,32.78,4.88,295.02,2026-02-25 14:00:00
T001335,D0475,V0031,Mandya,Bengaluru,69.7,7122,Shortest,Fog,Medium,5.99,16.07,569.05,2026-02-25 15:00:00
T001336,D0284,V0067,Hassan,Mandya,185.6,3054,Fastest,Rain,Medium,14.1,32.39,1494.6,2026-02-25 16:00:00
T001337,D0404,V0124,Mysuru,Mandya,323.9,2120,Shortest,Clear,Medium,51.58,97.52,3868.5,2026-02-25 17:00:00
T001338,D0497,V0134,Bengaluru,Mandya,120.1,9603,Shortest,Clear,Low,17.92,48.49,1702.4,2026-02-25 18:00:00
T001339,D0435,V0131,Mysuru,Belagavi,326.7,6537,Eco,Fog,Medium,38.06,99.8,3615.7,2026-02-25 19:00:00
T001340,D0128,V0165,Mysuru,Hubballi,345.3,2986,Fastest,Rain,Low,40.49,90.49,4291.94,2026-02-25 20:00:00
T001341,D0173,V0043,Hubballi,Mangaluru,81.2,5794,Fastest,Rain,Medium,7.1,13.4,532.5,2026-02-25 21:00:00
T001342,D0270,V0092,Mysuru,Hubballi,174.0,7478,Eco,Rain,High,32.25,62.21,2418.75,2026-02-25 22:00:00
T001343,D0188,V0094,Mangaluru,Hassan,169.0,8771,Eco,Fog,Low,23.27,64.47,2210.65,2026-02-25 23:00:00
T001344,D0012,V0170,Mangaluru,Hassan,141.1,1201,Fastest,Clear,Medium,23.76,45.85,1782.0,2026-02-26 00:00:00
T001345,D0449,V0002,Mandya,Hassan,33.4,556,Shortest,Fog,Low,2.78,6.23,294.68,2026-02-26 01:00:00
T001346,D0180,V0169,Bengaluru,Tumakuru,154.5,3143,Fastest,Clear,Low,11.53,1.72,103.77,2026-02-26 02:00:00
T001347,D0001,V0070,Mandya,Mangaluru,83.6,2011,Fastest,Rain,Low,18.53,35.39,1389.75,2026-02-26 03:00:00
T001348,D0164,V0200,Mangaluru,Hubballi,29.8,7758,Fastest,Rain,Low,2.36,6.35,224.2,2026-02-26 04:00:00
T001349,D0124,V0008,Mangaluru,Hassan,203.7,2591,Shortest,Fog,High,19.5,52.82,1852.5,2026-02-26 05:00:00
T001350,D0135,V0074,Mangaluru,Belagavi,270.5,8192,Shortest,Clear,High,26.32,49.09,1974.0,2026-02-26 06:00:00
T001351,D0329,V0182,Hassan,Bengaluru,147.2,908,Shortest,Fog,High,27.4,4.12,246.6,2026-02-26 07:00:00
T001352,D0295,V0004,Belagavi,Mandya,327.3,5725,Eco,Fog,High,59.05,8.93,531.45,2026-02-26 08:00:00
T001353,D0494,V0111,Tumakuru,Mysuru,210.1,9780,Shortest,Fog,High,35.29,82.87,3740.74,2026-02-26 09:00:00
T001354,D0388,V0070,Bengaluru,Tumakuru,129.4,6582,Eco,Cloudy,Medium,29.95,55.99,2246.25,2026-02-26 10:00:00
T001355,D0326,V0006,Tumakuru,Mangaluru,316.6,8889,Eco,Rain,Low,62.22,9.27,559.98,2026-02-26 11:00:00
T001356,D0145,V0173,Belagavi,Hubballi,320.1,3517,Fastest,Clear,High,42.92,77.14,3219.0,2026-02-26 12:00:00
T001357,D0308,V0028,Mandya,Hassan,56.5,5867,Shortest,Cloudy,Medium,6.9,15.74,731.4,2026-02-26 13:00:00
T001358,D0114,V0169,Mandya,Hassan,74.3,2865,Shortest,Cloudy,Low,5.11,0.76,45.99,2026-02-26 14:00:00
T001359,D0310,V0112,Mandya,Mangaluru,147.7,6927,Fastest,Clear,Low,9.09,1.34,81.81,2026-02-26 15:00:00
T001360,D0184,V0176,Mandya,Bengaluru,119.7,4444,Shortest,Cloudy,Low,9.66,25.97,917.7,2026-02-26 16:00:00
T001361,D0081,V0129,Mangaluru,Belagavi,30.9,1239,Eco,Cloudy,High,3.94,7.48,295.5,2026-02-26 17:00:00
T001362,D0116,V0126,Mysuru,Mangaluru,99.0,8482,Fastest,Rain,High,10.55,19.14,791.25,2026-02-26 18:00:00
T001363,D0253,V0017,Mandya,Belagavi,132.4,8923,Shortest,Rain,High,17.39,40.34,1843.34,2026-02-26 19:00:00
T001364,D0493,V0099,Mangaluru,Hubballi,285.3,8179,Eco,Cloudy,Low,22.16,50.24,2348.96,2026-02-26 20:00:00
T001365,D0101,V0174,Belagavi,Bengaluru,278.2,2210,Fastest,Rain,Medium,29.33,68.41,3108.98,2026-02-26 21:00:00
T001366,D0045,V0180,Hubballi,Bengaluru,61.3,5761,Eco,Cloudy,High,6.04,11.18,453.0,2026-02-26 22:00:00
T001367,D0198,V0162,Hubballi,Hassan,226.6,8328,Shortest,Fog,Low,47.61,7.15,428.49,2026-02-26 23:00:00
T001368,D0263,V0095,Mysuru,Belagavi,65.6,7284,Fastest,Rain,High,16.38,2.44,147.42,2026-02-27 00:00:00
T001369,D0386,V0138,Hassan,Tumakuru,294.0,9750,Shortest,Cloudy,High,61.56,9.29,554.04,2026-02-27 01:00:00
T001370,D0366,V0067,Hubballi,Hassan,222.2,2192,Eco,Fog,High,19.09,44.21,2023.54,2026-02-27 02:00:00
